Time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Power [Watt],Consumed Power [Watt]
33.576,145.25,-50.318,75.191,121.27,41.847,50.834,641.99,641.99
33.588,145.25,-50.318,75.191,121.27,41.847,50.834,664.02,664.02
33.6,145.25,-50.318,75.191,121.27,41.847,50.834,674.96,674.96
33.612,145.25,-50.318,75.191,121.27,41.847,50.834,679.62,679.62
33.624,145.25,-50.318,75.191,121.27,41.847,50.834,691.49,691.49
33.636,145.25,-50.318,75.191,121.27,41.847,50.834,716.43,716.43
33.648,145.25,-50.318,75.191,121.27,41.847,50.834,735.04,735.04
33.66,145.25,-50.318,75.191,121.27,41.847,50.834,736.97,736.97
33.672,145.25,-50.318,75.191,121.27,41.847,50.834,724.24,724.24
33.684,145.25,-50.318,75.191,121.27,41.847,50.834,711.39,711.39
33.696,145.25,-50.318,75.191,121.27,41.847,50.834,711.02,711.02
33.708,145.25,-50.318,75.191,121.27,41.847,50.834,712.73,712.73
33.72,145.25,-50.318,75.191,121.27,41.847,50.834,713.09,713.09
33.732,145.25,-50.318,75.191,121.27,41.847,50.834,716.19,716.19
33.744,145.25,-50.318,75.191,121.27,41.847,50.834,735.09,735.09
33.756,145.25,-50.318,75.191,121.27,41.847,50.834,772.33,772.33
33.768,145.25,-50.318,75.191,121.27,41.847,50.834,806.63,806.63
33.78,145.25,-50.318,75.191,121.27,41.847,50.834,823.41,823.41
33.792,145.25,-50.318,75.191,121.27,41.847,50.834,823.32,823.32
33.804,145.25,-50.318,75.191,121.27,41.847,50.834,824.83,824.83
33.816,145.25,-50.318,75.191,121.27,41.847,50.834,841.49,841.49
33.828,145.25,-50.318,75.191,121.27,41.847,50.834,861.48,861.48
33.84,145.25,-50.318,75.191,121.27,41.847,50.834,872.02,872.02
33.852,145.25,-50.318,75.191,121.27,41.847,50.834,868.1,868.1
33.864,145.25,-50.318,75.191,121.27,41.847,50.834,864.3,864.3
33.876,145.25,-50.318,75.191,121.27,41.847,50.834,870.84,870.84
33.888,145.25,-50.318,75.191,121.27,41.847,50.834,880.39,880.39
33.9,145.25,-50.318,75.191,121.27,41.847,50.834,886.74,886.74
33.912,145.25,-50.318,75.191,121.27,41.847,50.834,887.07,887.07
33.924,145.25,-50.318,75.191,121.27,41.847,50.834,893.41,893.41
33.936,145.25,-50.318,75.191,121.27,41.847,50.834,913.8,913.8
33.948,145.25,-50.318,75.191,121.27,41.847,50.834,938.21,938.21
33.96,145.25,-50.318,75.191,121.27,41.847,50.834,953.2,953.2
33.972,145.25,-50.318,75.191,121.27,41.847,50.834,951.32,951.32
33.984,145.25,-50.318,75.191,121.27,41.847,50.834,940.42,940.42
33.996,145.25,-50.318,75.191,121.27,41.847,50.834,928.27,928.27
34.008,145.25,-50.318,75.191,121.27,41.847,50.834,916.84,916.84
34.02,145.25,-50.318,75.191,121.27,41.847,50.834,902.91,902.91
34.032,145.25,-50.318,75.191,121.27,41.847,50.834,885.35,885.35
34.044,145.25,-50.318,75.191,121.27,41.847,50.834,872.45,872.45
34.056,145.25,-50.318,75.191,121.27,41.847,50.834,870.19,870.19
34.068,145.25,-50.318,75.191,121.27,41.847,50.834,869.52,869.52
34.08,145.25,-50.318,75.191,121.27,41.847,50.834,857.95,857.95
34.092,145.25,-50.318,75.191,121.27,41.847,50.834,826.78,826.78
34.104,145.25,-50.318,75.191,121.27,41.847,50.834,786.06,786.06
34.116,145.25,-50.318,75.191,121.27,41.847,50.834,755.82,755.82
34.128,145.25,-50.318,75.191,121.27,41.847,50.834,745.92,745.92
34.14,145.25,-50.318,75.191,121.27,41.847,50.834,752.49,752.49
34.152,145.25,-50.318,75.191,121.27,41.847,50.834,761.84,761.84
34.164,145.25,-50.318,75.191,121.27,41.847,50.834,765.67,765.67
34.176,145.25,-50.318,75.191,121.27,41.847,50.834,767.82,767.82
34.188,145.25,-50.318,75.191,121.27,41.847,50.834,772.74,772.74
34.2,145.25,-50.318,75.191,121.27,41.847,50.834,785.61,785.61
34.212,145.25,-50.318,75.191,121.27,41.847,50.834,801.23,801.23
34.224,145.25,-50.318,75.191,121.27,41.847,50.834,818.41,818.41
34.236,145.25,-50.318,75.191,121.27,41.847,50.834,833.31,833.31
34.248,145.25,-50.318,75.191,121.27,41.847,50.834,841.63,841.63
34.26,145.25,-50.318,75.191,121.27,41.847,50.834,841.27,841.27
34.272,145.25,-50.318,75.191,121.27,41.847,50.834,829.6,829.6
34.284,145.25,-50.318,75.191,121.27,41.847,50.834,813.47,813.47
34.296,145.25,-50.318,75.191,121.27,41.847,50.834,804.78,804.78
34.308,145.25,-50.318,75.191,121.27,41.847,50.834,807.78,807.78
34.32,145.25,-50.318,75.191,121.27,41.847,50.834,819.69,819.69
34.332,145.25,-50.318,75.191,121.27,41.847,50.834,831.95,831.95
34.344,145.25,-50.318,75.191,121.27,41.847,50.834,842.74,842.74
34.356,145.25,-50.318,75.191,121.27,41.847,50.834,859.33,859.33
34.368,145.25,-50.318,75.191,121.27,41.847,50.834,884.22,884.22
34.38,145.25,-50.318,75.191,121.27,41.847,50.834,909.96,909.96
34.392,145.25,-50.318,75.191,121.27,41.847,50.834,921.53,921.53
34.404,145.25,-50.318,75.191,121.27,41.847,50.834,916.41,916.41
34.416,145.25,-50.318,75.191,121.27,41.847,50.834,909.66,909.66
34.428,145.25,-50.318,75.191,121.27,41.847,50.834,909.5,909.5
34.44,145.25,-50.318,75.191,121.27,41.847,50.834,919.87,919.87
34.452,145.25,-50.318,75.191,121.27,41.847,50.834,930.87,930.87
34.464,145.25,-50.318,75.191,121.27,41.847,50.834,941.33,941.33
34.476,145.25,-50.318,75.191,121.27,41.847,50.834,956.63,956.63
34.488,145.25,-50.318,75.191,121.27,41.847,50.834,967.83,967.83
34.5,145.25,-50.318,75.191,121.27,41.847,50.834,958.69,958.69
34.512,145.25,-50.318,75.191,121.27,41.847,50.834,916.95,916.95
34.524,145.25,-50.318,75.191,121.27,41.847,50.834,858.14,858.14
34.536,145.25,-50.318,75.191,121.27,41.847,50.834,814.76,814.76
34.548,145.25,-50.318,75.191,121.27,41.847,50.834,800.48,800.48
34.56,145.25,-50.318,75.191,121.27,41.847,50.834,810.19,810.19
34.572,145.25,-50.318,75.191,121.27,41.847,50.834,821.9,821.9
34.584,145.25,-50.318,75.191,121.27,41.847,50.834,835.63,835.63
34.596,145.25,-50.318,75.191,121.27,41.847,50.834,859.38,859.38
34.608,145.25,-50.318,75.191,121.27,41.847,50.834,888.05,888.05
34.62,145.25,-50.318,75.191,121.27,41.847,50.834,903.74,903.74
34.632,145.25,-50.318,75.191,121.27,41.847,50.834,890.68,890.68
34.644,145.25,-50.318,75.191,121.27,41.847,50.834,858.14,858.14
34.656,145.25,-50.318,75.191,121.27,41.847,50.834,831.26,831.26
34.668,145.25,-50.318,75.191,121.27,41.847,50.834,816.52,816.52
34.68,145.25,-50.318,75.191,121.27,41.847,50.834,804.07,804.07
34.692,145.25,-50.318,75.191,121.27,41.847,50.834,778.05,778.05
34.704,145.25,-50.318,75.191,121.27,41.847,50.834,750.46,750.46
34.716,145.25,-50.318,75.191,121.27,41.847,50.834,744.57,744.57
34.728,145.25,-50.318,75.191,121.27,41.847,50.834,765.33,765.33
34.74,145.25,-50.318,75.191,121.27,41.847,50.834,796.72,796.72
34.752,145.25,-50.318,75.191,121.27,41.847,50.834,810.74,810.74
34.764,145.25,-50.318,75.191,121.27,41.847,50.834,801.92,801.92
34.776,145.25,-50.318,75.191,121.27,41.847,50.834,786.9,786.9
34.788,145.25,-50.318,75.191,121.27,41.847,50.834,774.62,774.62
34.8,145.25,-50.318,75.191,121.27,41.847,50.834,764.09,764.09
34.812,145.25,-50.318,75.191,121.27,41.847,50.834,747.5,747.5
34.824,145.25,-50.318,75.191,121.27,41.847,50.834,731.09,731.09
34.836,145.25,-50.318,75.191,121.27,41.847,50.834,729.09,729.09
34.848,145.25,-50.318,75.191,121.27,41.847,50.834,741.98,741.98
34.86,145.25,-50.318,75.191,121.27,41.847,50.834,752.65,752.65
34.872,145.25,-50.318,75.191,121.27,41.847,50.834,734.95,734.95
34.884,145.25,-50.318,75.191,121.27,41.847,50.834,686.86,686.86
34.896,145.25,-50.318,75.191,121.27,41.847,50.834,624.74,624.74
34.908,145.25,-50.318,75.191,121.27,41.847,50.834,565,565
34.92,145.25,-50.318,75.191,121.27,41.847,50.834,516.09,516.09
34.932,145.25,-50.318,75.191,121.27,41.847,50.834,479.82,479.82
34.944,145.25,-50.318,75.191,121.27,41.847,50.834,469.38,469.38
34.956,145.25,-50.318,75.191,121.27,41.847,50.834,502.47,502.47
34.968,145.25,-50.318,75.191,121.27,41.847,50.834,577.96,577.96
34.98,145.25,-50.318,75.191,121.27,41.847,50.834,670.27,670.27
34.992,145.25,-50.318,75.191,121.27,41.847,50.834,750.41,750.41
35.004,145.25,-50.318,75.191,121.27,41.847,50.834,815.42,815.42
35.016,145.25,-50.318,75.191,121.27,41.847,50.834,891.05,891.05
35.028,145.25,-50.318,75.191,121.27,41.847,50.834,996.8,996.8
35.04,145.25,-50.318,75.191,121.27,41.847,50.834,1118.2,1118.2
35.052,145.25,-50.318,75.191,121.27,41.847,50.834,1215.5,1215.5
35.064,145.25,-50.318,75.191,121.27,41.847,50.834,1259.7,1259.7
35.076,145.25,-50.318,75.191,121.27,41.847,50.834,1263.7,1263.7
35.088,145.25,-50.318,75.191,121.27,41.847,50.834,1259.3,1259.3
35.1,145.25,-50.318,75.191,121.27,41.847,50.834,1263.1,1263.1
35.112,145.25,-50.318,75.191,121.27,41.847,50.834,1265.8,1265.8
35.124,145.25,-50.318,75.191,121.27,41.847,50.834,1247.9,1247.9
35.136,145.25,-50.318,75.191,121.27,41.847,50.834,1210.9,1210.9
35.148,145.25,-50.318,75.191,121.27,41.847,50.834,1165,1165
35.16,145.25,-50.318,75.191,121.27,41.847,50.834,1116.4,1116.4
35.172,145.25,-50.318,75.191,121.27,41.847,50.834,1060,1060
35.184,145.25,-50.318,75.191,121.27,41.847,50.834,995.74,995.74
35.196,145.25,-50.318,75.191,121.27,41.847,50.834,945.68,945.68
35.208,145.25,-50.318,75.191,121.27,41.847,50.834,924.14,924.14
35.22,145.25,-50.318,75.191,121.27,41.847,50.834,921.98,921.98
35.232,145.25,-50.318,75.191,121.27,41.847,50.834,908.95,908.95
35.244,145.25,-50.318,75.191,121.27,41.847,50.834,861.83,861.83
35.256,145.25,-50.318,75.191,121.27,41.847,50.834,794.38,794.38
35.268,145.25,-50.318,75.191,121.27,41.847,50.834,728.64,728.64
35.28,145.25,-50.318,75.191,121.27,41.847,50.834,674.6,674.6
35.292,145.25,-50.318,75.191,121.27,41.847,50.834,624.55,624.55
35.304,145.25,-50.318,75.191,121.27,41.847,50.834,573.52,573.52
35.316,145.25,-50.318,75.191,121.27,41.847,50.834,541.23,541.23
35.328,145.25,-50.318,75.191,121.27,41.847,50.834,542.12,542.12
35.34,145.25,-50.318,75.191,121.27,41.847,50.834,567.01,567.01
35.352,145.25,-50.318,75.191,121.27,41.847,50.834,585.23,585.23
35.364,145.25,-50.318,75.191,121.27,41.847,50.834,579.35,579.35
35.376,145.25,-50.318,75.191,121.27,41.847,50.834,570.87,570.87
35.388,145.25,-50.318,75.191,121.27,41.847,50.834,587.91,587.91
35.4,145.25,-50.318,75.191,121.27,41.847,50.834,630.42,630.42
35.412,145.25,-50.318,75.191,121.27,41.847,50.834,670.56,670.56
35.424,145.25,-50.318,75.191,121.27,41.847,50.834,681.43,681.43
35.436,145.25,-50.318,75.191,121.27,41.847,50.834,679.93,679.93
35.448,145.25,-50.318,75.191,121.27,41.847,50.834,693.73,693.73
35.46,145.25,-50.318,75.191,121.27,41.847,50.834,728.97,728.97
35.472,145.25,-50.318,75.191,121.27,41.847,50.834,755.32,755.32
35.484,145.25,-50.318,75.191,121.27,41.847,50.834,738.66,738.66
35.496,145.25,-50.318,75.191,121.27,41.847,50.834,687.47,687.22
35.508,145.25,-50.318,75.191,121.27,41.847,50.834,628.14,628.14
35.52,145.25,-50.318,75.191,121.27,41.847,50.834,572.68,574.18
35.532,145.25,-50.318,75.191,121.27,41.847,50.834,510.44,516.07
35.544,145.25,-50.318,75.191,121.27,41.847,50.834,428.7,440.74
35.556,145.25,-50.318,75.191,121.27,41.847,50.834,356.19,374.33
35.568,145.25,-50.318,75.191,121.27,41.847,50.834,328.71,349.06
35.58,145.25,-50.318,75.191,121.27,41.847,50.834,348.96,367.09
35.592,145.25,-50.318,75.191,121.27,41.847,50.834,378.98,392.77
35.604,145.25,-50.318,75.191,121.27,41.847,50.834,376.87,389.09
35.616,145.25,-50.318,75.191,121.27,41.847,50.834,352.86,368.47
35.628,145.25,-50.318,75.191,121.27,41.847,50.834,345.58,366.82
35.64,145.25,-50.318,75.191,121.27,41.847,50.834,374.74,398.68
35.652,145.25,-50.319,75.189,121.26,41.846,50.837,418.79,440.04
35.664,145.25,-50.32,75.186,121.26,41.843,50.842,444.39,458.49
35.676,145.25,-50.322,75.18,121.25,41.838,50.852,457.12,463.72
35.688,145.25,-50.326,75.171,121.24,41.831,50.868,489.39,491.14
35.7,145.25,-50.331,75.158,121.22,41.82,50.89,554.64,554.64
35.712,145.25,-50.339,75.14,121.2,41.805,50.921,632.05,631.75
35.724,145.26,-50.348,75.117,121.17,41.786,50.961,683.54,683.54
35.736,145.26,-50.36,75.087,121.14,41.762,51.011,711.15,711.15
35.748,145.26,-50.374,75.051,121.09,41.732,51.074,742.01,742.01
35.76,145.27,-50.391,75.008,121.04,41.697,51.147,787.7,787.7
35.772,145.28,-50.411,74.959,120.98,41.657,51.232,829.59,829.59
35.784,145.28,-50.433,74.902,120.91,41.611,51.329,835.28,835.28
35.796,145.29,-50.457,74.839,120.83,41.56,51.437,814.09,814.09
35.808,145.3,-50.484,74.769,120.75,41.504,51.556,797.55,797.55
35.82,145.31,-50.513,74.693,120.65,41.444,51.686,800.56,800.56
35.832,145.32,-50.543,74.613,120.55,41.38,51.824,805.47,805.47
35.844,145.33,-50.575,74.528,120.45,41.312,51.969,779.72,779.72
35.856,145.34,-50.608,74.439,120.34,41.242,52.12,734.68,734.68
35.868,145.35,-50.642,74.347,120.22,41.17,52.277,703.95,703.95
35.88,145.36,-50.676,74.253,120.11,41.097,52.437,699.73,699.73
35.892,145.38,-50.71,74.158,119.99,41.023,52.6,698.36,698.36
35.904,145.39,-50.744,74.061,119.87,40.949,52.764,660.83,660.83
35.916,145.4,-50.778,73.965,119.75,40.875,52.928,596.16,595.67
35.928,145.41,-50.811,73.867,119.63,40.801,53.094,539.9,539.78
35.94,145.42,-50.844,73.769,119.51,40.727,53.26,513.95,516.77
35.952,145.43,-50.877,73.671,119.39,40.654,53.426,496.6,507.89
35.964,145.44,-50.909,73.573,119.26,40.58,53.593,449.86,475.16
35.976,145.46,-50.941,73.474,119.14,40.507,53.761,379.72,419
35.988,145.47,-50.973,73.374,119.02,40.434,53.93,323.21,370.21
36,145.48,-51.004,73.275,118.89,40.361,54.099,304.35,351.32
36.012,145.49,-51.035,73.174,118.77,40.289,54.268,303.56,348.95
36.024,145.5,-51.066,73.074,118.64,40.216,54.439,279.79,330.15
36.036,145.51,-51.096,72.973,118.51,40.144,54.61,227.67,290.57
36.048,145.53,-51.126,72.871,118.39,40.072,54.781,176.36,252.13
36.06,145.54,-51.156,72.769,118.26,40,54.953,147.29,233.9
36.072,145.55,-51.185,72.667,118.13,39.929,55.126,126.51,227.87
36.084,145.56,-51.214,72.564,118,39.857,55.3,79.966,209.56
36.096,145.57,-51.243,72.461,117.87,39.786,55.474,10.164,177.03
36.108,145.58,-51.271,72.357,117.74,39.715,55.649,-49.187,146.21
36.12,145.6,-51.299,72.253,117.61,39.644,55.824,-70.932,131.3
36.132,145.61,-51.327,72.148,117.48,39.574,56,-67.166,127.58
36.144,145.62,-51.354,72.043,117.35,39.503,56.177,-80.077,116.48
36.156,145.63,-51.381,71.938,117.21,39.433,56.354,-123.73,95.394
36.168,145.64,-51.408,71.832,117.08,39.363,56.532,-181.24,72.463
36.18,145.65,-51.434,71.725,116.94,39.293,56.711,-230.04,57.298
36.192,145.66,-51.46,71.618,116.81,39.224,56.891,-262.86,50.197
36.204,145.68,-51.486,71.511,116.67,39.154,57.071,-295.11,43.131
36.216,145.69,-51.511,71.403,116.54,39.085,57.252,-324.34,36.131
36.228,145.7,-51.536,71.295,116.4,39.016,57.433,-331.65,31.694
36.24,145.71,-51.561,71.186,116.26,38.948,57.615,-306.66,31.881
36.252,145.72,-51.585,71.077,116.12,38.879,57.798,-260.34,33.143
36.264,145.73,-51.609,70.968,115.98,38.811,57.981,-225.65,29.899
36.276,145.75,-51.632,70.858,115.84,38.743,58.166,-218.01,22.248
36.288,145.76,-51.656,70.748,115.7,38.675,58.35,-230.04,12.807
36.3,145.77,-51.678,70.637,115.56,38.608,58.536,-239.81,5.9038
36.312,145.78,-51.701,70.525,115.42,38.541,58.722,-233.79,2.3776
36.324,145.79,-51.723,70.413,115.28,38.474,58.909,-220.07,0.41735
36.336,145.8,-51.745,70.301,115.13,38.407,59.097,-204.18,-0.35359
36.348,145.81,-51.766,70.188,114.99,38.34,59.285,-184.17,1.713
36.36,145.82,-51.787,70.075,114.84,38.274,59.474,-150.62,9.5199
36.372,145.84,-51.808,69.962,114.7,38.208,59.664,-93.598,27.372
36.384,145.85,-51.828,69.847,114.55,38.142,59.855,-26.611,54.226
36.396,145.86,-51.849,69.733,114.41,38.077,60.046,36.647,86.156
36.408,145.87,-51.868,69.618,114.26,38.011,60.238,84.628,118.85
36.42,145.88,-51.888,69.503,114.11,37.947,60.429,118.49,147.42
36.432,145.89,-51.906,69.39,113.96,37.883,60.618,143.85,167.85
36.444,145.9,-51.924,69.279,113.82,37.822,60.803,158.84,176.08
36.456,145.91,-51.941,69.171,113.68,37.762,60.983,162.68,172.21
36.468,145.92,-51.957,69.067,113.55,37.705,61.156,159.34,163.36
36.48,145.93,-51.972,68.969,113.42,37.652,61.32,156.04,159.17
36.492,145.94,-51.986,68.876,113.3,37.602,61.473,158.26,165.14
36.504,145.95,-51.999,68.791,113.19,37.556,61.615,154.31,173
36.516,145.96,-52.01,68.714,113.09,37.514,61.744,139.27,176.21
36.528,145.96,-52.02,68.645,113,37.477,61.858,118.41,172.17
36.54,145.97,-52.029,68.585,112.92,37.445,61.959,105.48,166.63
36.552,145.97,-52.036,68.533,112.86,37.417,62.046,104.48,163.14
36.564,145.98,-52.042,68.489,112.8,37.394,62.119,95.835,154.55
36.576,145.98,-52.047,68.453,112.75,37.375,62.178,59.063,134.44
36.588,145.99,-52.051,68.426,112.72,37.361,62.224,-5.2982,103.45
36.6,145.99,-52.054,68.405,112.69,37.35,62.259,-67.63,75.286
36.612,145.99,-52.056,68.389,112.67,37.342,62.284,-97.103,61.563
36.624,145.99,-52.057,68.379,112.66,37.337,62.301,-96.995,59.094
36.636,145.99,-52.058,68.373,112.65,37.333,62.312,-88.29,60.448
36.648,145.99,-52.058,68.369,112.64,37.331,62.317,-89.859,59.962
36.66,145.99,-52.059,68.368,112.64,37.331,62.319,-88.496,67.217
36.672,145.99,-52.059,68.368,112.64,37.331,62.32,-60.459,91.136
36.684,145.99,-52.059,68.368,112.64,37.331,62.32,-9.2847,125.43
36.696,145.99,-52.059,68.368,112.64,37.331,62.32,30.338,148.31
36.708,145.99,-52.059,68.368,112.64,37.331,62.32,20.322,141.04
36.72,145.99,-52.059,68.368,112.64,37.331,62.32,-38.167,106.04
36.732,145.99,-52.059,68.368,112.64,37.331,62.32,-106.96,62.339
36.744,145.99,-52.059,68.368,112.64,37.331,62.32,-145.17,31.388
36.756,145.99,-52.059,68.368,112.64,37.331,62.32,-145.7,18.371
36.768,145.99,-52.059,68.368,112.64,37.331,62.32,-131.81,16.122
36.78,145.99,-52.059,68.368,112.64,37.33,62.321,-121.71,18.599
36.792,145.99,-52.06,68.367,112.64,37.33,62.324,-114.85,25.301
36.804,145.99,-52.061,68.364,112.64,37.328,62.33,-99.417,38.283
36.816,145.99,-52.065,68.36,112.63,37.325,62.342,-79.665,52.658
36.828,145.99,-52.069,68.353,112.61,37.321,62.359,-73.86,60.984
36.84,145.99,-52.077,68.343,112.59,37.314,62.386,-86.936,62.14
36.852,145.99,-52.086,68.329,112.56,37.305,62.421,-100.03,66.272
36.864,145.99,-52.099,68.312,112.53,37.294,62.467,-84.816,85.617
36.876,145.99,-52.115,68.289,112.48,37.279,62.526,-42.992,116.23
36.888,145.99,-52.134,68.262,112.42,37.261,62.598,-1.9157,142.98
36.9,145.99,-52.157,68.229,112.36,37.24,62.683,13.949,151.79
36.912,145.99,-52.183,68.191,112.28,37.216,62.782,16.169,150.91
36.924,145.99,-52.213,68.148,112.19,37.188,62.893,32.832,157
36.936,145.99,-52.246,68.1,112.09,37.157,63.019,69.231,173.19
36.948,145.99,-52.283,68.047,111.98,37.124,63.157,102.91,187.08
36.96,145.99,-52.322,67.989,111.86,37.088,63.306,108.08,183.43
36.972,145.99,-52.363,67.928,111.73,37.049,63.465,95.088,170.09
36.984,145.99,-52.407,67.862,111.6,37.009,63.633,92.78,166.69
36.996,145.99,-52.452,67.795,111.46,36.968,63.808,107.95,176.79
37.008,145.99,-52.498,67.724,111.32,36.925,63.989,120.45,187.38
37.02,145.99,-52.545,67.652,111.17,36.882,64.174,106.4,179.81
37.032,145.99,-52.592,67.579,111.02,36.838,64.361,78.074,162.64
37.044,145.99,-52.638,67.505,110.87,36.794,64.549,60.347,155.28
37.056,145.99,-52.684,67.432,110.72,36.752,64.735,55.275,163.9
37.068,145.99,-52.729,67.36,110.58,36.711,64.917,33.97,174.2
37.08,145.99,-52.772,67.29,110.44,36.671,65.094,-22.771,166.18
37.092,145.99,-52.813,67.223,110.3,36.633,65.264,-89.834,144.95
37.104,145.99,-52.851,67.159,110.17,36.597,65.425,-125.18,129.03
37.116,145.99,-52.887,67.099,110.05,36.563,65.577,-120.24,128.35
37.128,145.99,-52.92,67.043,109.94,36.532,65.717,-112.26,134.57
37.14,145.99,-52.95,66.993,109.84,36.504,65.844,-136.79,130.44
37.152,145.99,-52.977,66.947,109.75,36.48,65.958,-180.81,118.67
37.164,145.99,-53,66.907,109.67,36.458,66.057,-200.86,111.08
37.176,145.99,-53.02,66.873,109.6,36.439,66.144,-183.84,113.87
37.188,145.99,-53.037,66.844,109.54,36.424,66.216,-163.65,117.86
37.2,145.99,-53.05,66.821,109.49,36.411,66.275,-177.77,110.96
37.212,145.99,-53.061,66.802,109.45,36.401,66.321,-220.03,97.015
37.224,145.99,-53.069,66.788,109.43,36.394,66.356,-244.2,91.519
37.236,145.99,-53.075,66.778,109.41,36.388,66.381,-230.41,101.31
37.248,145.99,-53.079,66.771,109.39,36.385,66.399,-203.52,117.99
37.26,145.99,-53.081,66.766,109.38,36.382,66.41,-200.63,125.85
37.272,145.99,-53.083,66.764,109.38,36.381,66.416,-217.58,126.04
37.284,145.99,-53.083,66.763,109.38,36.381,66.418,-217.16,129.12
37.296,145.99,-53.083,66.763,109.38,36.381,66.418,-187.62,138.66
37.308,145.99,-53.083,66.763,109.38,36.381,66.418,-155.39,147.5
37.32,145.99,-53.083,66.763,109.38,36.381,66.418,-159.65,145.51
37.332,145.99,-53.083,66.763,109.38,36.381,66.418,-188.18,139.83
37.344,145.99,-53.083,66.763,109.38,36.381,66.418,-191.73,147.47
37.356,145.99,-53.083,66.763,109.38,36.381,66.418,-148.71,168.02
37.368,145.99,-53.083,66.763,109.38,36.381,66.418,-86.604,186.8
37.38,145.99,-53.085,66.763,109.38,36.381,66.418,-56.903,186.12
37.392,145.98,-53.091,66.764,109.38,36.385,66.418,-62.501,175.09
37.404,145.97,-53.105,66.767,109.38,36.392,66.417,-63.117,175.21
37.416,145.95,-53.129,66.773,109.38,36.406,66.415,-32.257,190.68
37.428,145.91,-53.167,66.781,109.37,36.427,66.412,16.848,207.07
37.44,145.86,-53.222,66.794,109.37,36.458,66.407,48.297,209.48
37.452,145.79,-53.298,66.81,109.37,36.5,66.401,66.498,214.17
37.464,145.7,-53.396,66.832,109.37,36.554,66.394,109,250.33
37.476,145.59,-53.52,66.86,109.36,36.623,66.384,190.63,314.52
37.488,145.44,-53.674,66.894,109.36,36.709,66.372,280.56,371.09
37.5,145.27,-53.859,66.935,109.35,36.812,66.357,331.25,384.06
37.512,145.07,-54.079,66.984,109.34,36.934,66.34,346.69,372.34
37.524,144.83,-54.335,67.04,109.33,37.076,66.319,375.53,389.39
37.536,144.56,-54.629,67.106,109.33,37.239,66.296,452.21,463.38
37.548,144.25,-54.963,67.18,109.31,37.425,66.27,560.95,570.77
37.56,143.91,-55.335,67.262,109.3,37.632,66.24,655.38,662.33
37.572,143.53,-55.745,67.353,109.29,37.859,66.208,727.91,731.15
37.584,143.12,-56.192,67.452,109.27,38.108,66.172,809.13,809.99
37.596,142.67,-56.674,67.559,109.26,38.375,66.134,918.26,918.26
37.608,142.19,-57.19,67.673,109.24,38.662,66.094,1031.7,1031.5
37.62,141.69,-57.738,67.795,109.22,38.967,66.05,1104.8,1104.8
37.632,141.15,-58.318,67.924,109.2,39.289,66.004,1137.8,1137.8
37.644,140.59,-58.927,68.059,109.18,39.627,65.956,1173.8,1173.8
37.656,140,-59.563,68.2,109.16,39.981,65.906,1245.6,1245.6
37.668,139.38,-60.226,68.347,109.14,40.349,65.853,1337.5,1337.5
37.68,138.75,-60.914,68.499,109.11,40.731,65.799,1399.9,1399.9
37.692,138.09,-61.627,68.657,109.09,41.127,65.742,1415.9,1415.9
37.704,137.41,-62.362,68.82,109.07,41.535,65.684,1406.6,1406.6
37.716,136.71,-63.119,68.988,109.04,41.956,65.624,1387.9,1387.9
